id,type2,fname,cname,sname,rname,fplv,fcname,fspt,fename,rdate,fskl,energy,cenergy,cpower
DB2-071,BATTLE,"Brianne De Chateau, Dazzling Maiden",Green,DRAFT BOX 05-Divine Multiverse-,Rare[R],20000,Brianne De Chateau,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  Choose 1 green card in your hand and place it in your Drop Area : When one of your opponent's cards attacks, negate the attack, then negate this skill for the turn.
**[Auto]**  When this card is removed from your Battle Area by an opponent's skill or KO'd, choose up to 1 green Battle Card with an energy cost of 3 or less in your Drop Area, and play it with its skills negated for the turn.",4((G)),0,5000
DB2-072,BATTLE,"Kakunsa, Beastly Maiden ",Green,DRAFT BOX 05-Divine Multiverse-,Super Rare[SR],20000,Kakunsa,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Counter Attack]**  Negate the attack, then play this card.
**[Permanent]**  If your Leader Card is green and it's your opponent's turn, reduce the energy cost of this card in your hand by 2.
**[Auto]**  When you play this card, choose up to 1 of your opponent's Battle Cards and KO it.",4((G)),0,5000
DB2-073,BATTLE,"Kakunsa, Maiden Might",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],15000,Kakunsa,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Critical]** 
**[Auto]**  When this card is removed from your Battle Area by an opponent's skill or KO'd, choose up to 1 green Battle Card with an energy cost of 2 or less in your Drop Area, and play it with its skills negated for the turn.",3((G)),0,5000
DB2-074,BATTLE,"Sanka Ku, Maiden Dominance",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],10000,Sanka Ku,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, choose up to 1 of your opponent's Battle Cards with an energy cost of 2 or less and KO it.
**[Auto]**  When this card is removed from your Battle Area by an opponent's skill or KO'd, choose up to 1 green Battle Card with an energy cost of 1 in your Drop Area, and play it with its skills negated for the turn.",2((G)),0,5000
DB2-075,BATTLE,"Rozie, Maiden Cunning",Green,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],15000,Rozie,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  When this card is removed from your Battle Area by an opponent's skill or KO'd, choose up to 1 green Battle Card with an energy cost of 2 or less in your Drop Area, and play it with its skills negated for the turn.
**[Activate Main]** **[Once per turn]**  Choose 1 of your green Battle Cards with an energy cost of 2 and switch it to Active Mode.",3((G)),0,5000
DB2-076,BATTLE,"Rozie, Maiden's Scorn",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],20000,Rozie,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you combo with this card, choose up to 1 of your opponent's Battle Cards with an energy cost of 3 or less and KO it.",4((G)),2,10000
DB2-077,BATTLE,"Su Roas, Maiden Augment",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],10000,Su Roas,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Activate Main]** **[Once per turn]**  This card gets +10000 power for the turn.
**[Auto]**  When this card is removed from your Battle Area by an opponent's skill or KO'd, choose up to 1 green Battle Card with an energy cost of 1 in your Drop Area, and play it with its skills negated for the turn.",2((G)),0,5000
DB2-078,BATTLE,"Zirloin, Maiden Supporter",Green,DRAFT BOX 05-Divine Multiverse-,Super Rare[SR],30000,Zirloin,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, choose up to 1 green Battle Card in your hand with an energy cost of 4 or less and play it.
**[Auto]**  KO this card : When one of your opponent's cards attacks, your opponent can't attack with Battle Cards for the turn.
**[Auto]**  When this card is removed from your Battle Area by an opponent's skill or KO'd, choose up to 1 green Battle Card with an energy cost of 4 or less in your Drop Area, and play it with its skills negated for the turn.",5((G)(G)),1,10000
DB2-079,BATTLE,"Zirloin, Love's Guardian",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],15000,Zirloin,Alien/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]** **[Burst 3]**  When you play this card, choose up to 1 of your opponent's Battle Cards with an energy cost of 3 or less and KO it.",2((G)),0,5000
DB2-080,BATTLE,"Zarbuto, Maiden Avenger",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],15000,Zarbuto,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Blocker]** 
**[Revenge]** 
**[Auto]**  When this card is removed from your Battle Area by an opponent's skill or KO'd, choose up to 1 green Battle Card with an energy cost of 3 or less in your Drop Area, and play it with its skills negated for the turn.",4((G)),0,5000
DB2-081,BATTLE,"Zarbuto, Heroic Stance",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],5000,Zarbuto,Alien/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  Choose 1 card in your life and add it to your hand : When this card attacks, it gets +10000 power and **[Double Strike]**  for the turn.",1((G)),0,5000
DB2-082,BATTLE,"Rabanra, Maiden Devotee",Green,DRAFT BOX 05-Divine Multiverse-,Rare[R],20000,Rabanra,Alien/Maiden Squadron/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, your opponent chooses 2 cards in their hand and places them in their Drop Area.
**[Auto]**  When this card is removed from your Battle Area by an opponent's skill or KO'd, choose up to 1 green Battle Card with an energy cost of 3 or less in your Drop Area, and play it with its skills negated for the turn.",4((G)(G)),0,5000
DB2-083,BATTLE,"Rabanra, Love's Guardian",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],5000,Rabanra,Alien/Universe 2,Universe Survival Saga,"March 27, 2020",**[Blocker]** ,1((G)),0,5000
DB2-084,BATTLE,Jimeze,Green,DRAFT BOX 05-Divine Multiverse-,Common[C],30000,Jimeze,Alien/Universe 2,Universe Survival Saga,"March 27, 2020",-,3((G)(G)),0,5000
DB2-085,BATTLE,Vikal,Green,DRAFT BOX 05-Divine Multiverse-,Common[C],20000,Vikal,Alien/Universe 2,Universe Survival Saga,"March 27, 2020",-,2((G)(G)),0,5000
DB2-086,BATTLE,"Prum, Reflective Fighter ",Green,DRAFT BOX 05-Divine Multiverse-,Common[C],5000,Prum,Alien/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you combo with this card from your Battle Area, draw 1 card.",1((G)),0,5000
DB2-087,BATTLE,"Hermilla, Pinpoint Accuracy",Green,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],5000,Hermilla,Alien/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  If you have a green Battle Card in play other than this card : When you play this card, choose up to 1 of your opponent's Battle Cards with an energy cost of 2 or less and KO it.",1((G)),0,5000
DB2-088,BATTLE,"Pell, Confident Supremacy",Green,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],15000,Pell,God/Universe 2,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, choose up to 1 green Battle Card with an energy cost of 3 or less in your Drop Area, and play it with its skills negated.",3((G)),0,5000
DB2-089,BATTLE,"Ganos, Aerial Assault",Green,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],30000,Ganos,Alien/Universe 4,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, choose up to 2 cards in your opponent's hand and place them in their Drop Area, then choose up to 1 of your opponent's Battle Cards, ignoring **[Barrier]** , and KO it.",6((G)(G)(G)),1,10000
DB2-090,BATTLE,"Ogma, Compassionate Supremacy",Green,DRAFT BOX 05-Divine Multiverse-,Rare[R],10000,Ogma,God/Universe 5,Universe Survival Saga,"March 27, 2020","**[Blocker]** 
**[Auto]**  When an opponent's Battle Card is KO'd, if a copy of this card isn't in play in your Battle Area, you may play this card from your hand.  ",3((G)),1,10000
DB2-091,BATTLE,"Toppo, Righteous Reprisal",Green,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],15000,Toppo,Alien/Pride Troopers/Universe 11,Universe Survival Saga,"March 27, 2020","**[Counter Attack]**  Negate the attack, play this card, then choose up to 1 of your opponent's Battle Cards with an energy cost of 2 or less and KO it.",2((G)),0,5000
DB2-092,BATTLE,Hasty Dispatch Dyspo,Green,DRAFT BOX 05-Divine Multiverse-,Rare[R],5000,Dyspo,Alien/Pride Troopers/Universe 11,Universe Survival Saga,"March 27, 2020","**[Activate Main]**  If there are no cards in your Battle Area and you send this card from your Drop Area to your Warp : Choose up to 1 Battle Card with an energy cost of 1 in your Drop Area, and play it with its skills negated for the turn.",1((G)),0,5000
DB2-098,BATTLE,Cabba,Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],20000,Cabba,Saiyan/Alien/Universe 6,Universe Survival Saga,"March 27, 2020",-,2((Y)(Y)),0,5000
DB2-099,BATTLE,"Cabba, Saiyan Invigoration",Yellow,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],15000,Cabba,Saiyan/Alien/Universe 6,Universe Survival Saga,"March 27, 2020","**[Activate Main]** (Y)(Y), place this card from your hand in your Drop Area : Choose 1 of your opponent's Battle Cards, negate its skills for the turn, then choose up to 1 of your yellow Battle Cards with an energy cost of 2 or less and switch it to Active Mode.",3((Y)),0,5000
DB2-100,BATTLE,"Caulifla, Saiyan Invalidation",Yellow,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],15000,Caulifla,Saiyan/Alien/Universe 6,Universe Survival Saga,"March 27, 2020","**[Counter Attack]**  Negate the attack, play this card, then choose up to 1 of your opponent's Battle Cards with an energy cost of 3 or less and switch it to Rest Mode.",2((Y)),0,5000
DB2-101,BATTLE,Caulifla,Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],10000,Caulifla,Saiyan/Alien/Universe 6,Universe Survival Saga,"March 27, 2020",-,1((Y)),0,5000
DB2-102,BATTLE,"Kale, Uncontrollable Rage",Yellow,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],20000,Kale,Saiyan/Alien/Universe 6,Universe Survival Saga,"March 27, 2020","**[Critical]** 
**[Dual Attack]** 
**[Deflect]** ",4((Y)),0,5000
DB2-103,BATTLE,Kale the Mischievous,Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],20000,Kale,Saiyan/Alien/Universe 6,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, choose up to 1 of your opponent's Battle Cards or energy and switch it to Rest Mode.",3((Y)(Y)),0,5000
DB2-104,BATTLE,"Hit, the Revoker",Yellow,DRAFT BOX 05-Divine Multiverse-,Rare[R],15000,Hit,Alien/Universe 6,Universe Survival Saga,"March 27, 2020","**[Counter Play]**  Choose up to 2 of your opponent's energy, switch them to Rest Mode, then play this card.",3((Y)(Y)),0,5000
DB2-105,BATTLE,Raw Power Botamo,Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],15000,Botamo,Alien/Universe 6,Universe Survival Saga,"March 27, 2020",**[Revenge]** ,2((Y)),0,5000
DB2-106,BATTLE,Metal Volley Magetta,Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],10000,Magetta,Alien/Universe 6,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, draw 1 card.",2((Y)),0,5000
DB2-107,BATTLE,"Ille, Dignified Supremacy",Yellow,DRAFT BOX 05-Divine Multiverse-,Rare[R],15000,Ille,God/Universe 8,Universe Survival Saga,"March 27, 2020","**[Activate Main]** (Y)**[one]** , if your Leader Card is yellow and you send this card from your Drop Area to your Warp : Choose 1 of your opponent's energy and switch it to Rest Mode.",3((Y)),0,5000
DB2-108,BATTLE,"Bergamo, Ferocious Roar",Yellow,DRAFT BOX 05-Divine Multiverse-,Super Rare[SR],20000,Bergamo,Alien/Trio De Dangers/Universe 9,Universe Survival Saga,"March 27, 2020","**[Auto]** (Y)**[one]**  : When one of your opponent's cards is switched to Rest Mode by one of your skills, play this card from your hand.
**[Auto]**  If your Leader Card is yellow or a Universe 9 card : When you play this card, choose up to 2 of your opponent's Battle Cards and/or energy, ignoring **[Barrier]** , and switch them to Rest Mode.",5((Y)),0,5000
DB2-109,BATTLE,"Bergamo, Lupine Predator ",Yellow,DRAFT BOX 05-Divine Multiverse-,Rare[R],25000,Bergamo,Alien/Trio De Dangers/Universe 9,Universe Survival Saga,"March 27, 2020","**[Triple Attack]** 
**[Barrier]** 
**[Permanent]**  When all of your opponent's energy is in Rest Mode, reduce the energy cost of this card in your hand by 3.
**[Auto]**  When you play this card, choose all of your opponent's Battle Cards, ignoring **[Barrier]** , switch them to Rest Mode, and those cards can't be switched to Active Mode until the start of your next Main Phase.",7((Y)(Y)),1,10000
DB2-110,BATTLE,Gigantic Crusher Bergamo,Yellow,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],20000,Bergamo,Alien/Trio De Dangers/Universe 9,Universe Survival Saga,"March 27, 2020","**[Blocker]** 
**[Barrier]** 
**[Permanent]**  During your opponent's turn, this card gets +10000 power.",3((Y)),0,5000
DB2-111,BATTLE,"Basil, Fatal Rampage",Yellow,DRAFT BOX 05-Divine Multiverse-,Super Rare[SR],4000,Basil,Alien/Trio De Dangers/Universe 9,Universe Survival Saga,"March 27, 2020","**[Permanent]**  Only 1 copy of this card can be played in your Battle Area.
**[Auto]**  When you play this card, draw 1 card.
**[Activate Main]** **[Once per turn]**  If your opponent has 5 or more cards in Rest Mode : This card gets +15000 power and **[Dual Attack]**  until the start of your next Main Phase.",1((Y)),0,5000
DB2-112,BATTLE,"Basil, the Impervious",Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],15000,Basil,Alien/Trio De Dangers/Universe 9,Universe Survival Saga,"March 27, 2020","**[Barrier]** 
**[Deflect]** 
**[Auto]**  When this card attacks, choose up to 1 of your opponent's energy and switch it to Rest Mode.",3((Y)),0,5000
DB2-113,BATTLE,Venomous Fist Lavender,Yellow,DRAFT BOX 05-Divine Multiverse-,Super Rare[SR],19000,Lavender,Alien/Trio De Dangers/Universe 9,Universe Survival Saga,"March 27, 2020","**[Blocker]** 
**[Barrier]** 
**[Deflect]** 
**[Activate Main]**  Choose up to 2 of your opponent's energy, switch them to Rest Mode, then negate this skill for the duration of the game.",4((Y)),0,5000
DB2-114,BATTLE,"Lavender, Universe 9 Agent",Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],5000,Lavender,Alien/Trio De Dangers/Universe 9,Universe Survival Saga,"March 27, 2020","**[Auto]**  Choose 1 Universe 9 card in your hand and place it in your Drop Area : When you play this card, choose 1 of your opponent's Battle Cards in Rest Mode with an energy cost of 4 or less and KO it.",1((Y)),0,5000
DB2-115,BATTLE,Amphibious Assault Comfrey,Yellow,DRAFT BOX 05-Divine Multiverse-,Rare[R],20000,Comfrey,Alien/Universe 9,Universe Survival Saga,"March 27, 2020","**[Permanent]**  Only 1 copy of this card can be played in your Battle Area.
**[Permanent]**  When all of your opponent's energy is in Rest Mode, reduce the energy cost of this card in your hand by 2.",3((Y)),0,5000
DB2-116,BATTLE,"Roselle, Wings of Universe 9",Yellow,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],5000,Roselle,Alien/Universe 9,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, choose up to 2 of your opponent's Battle Cards with energy costs of 3 or less and switch them to Rest Mode.",1((Y)),0,5000
DB2-117,BATTLE,Oregano the Webslinger,Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],5000,Oregano,Alien/Universe 9,Universe Survival Saga,"March 27, 2020","**[Auto]**  When you play this card, choose up to 1 of your opponent's energy and switch it to Rest Mode.",2((Y)),0,5000
DB2-118,BATTLE,Hyssop the Frozen Titan,Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],5000,Hyssop,Alien/Universe 9,Universe Survival Saga,"March 27, 2020",**[Activate Main]** **[Once per turn]** (Y) : Choose up to 1 of your opponent's energy and switch it to Rest Mode.,1((Y)),0,5000
DB2-119,BATTLE,Chappil the Iron Drake,Yellow,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],15000,Chappil,Alien/Universe 9,Universe Survival Saga,"March 27, 2020","**[Auto]** **[Once per turn]**  When an opponent's card attacks, choose up to 1 of your opponent's energy and switch it to Rest Mode.",2((Y)),0,5000
DB2-120,BATTLE,"Sorrel, the Cottontailed Warrior",Yellow,DRAFT BOX 05-Divine Multiverse-,Common[C],4000,Sorrel,Alien/Universe 9,Universe Survival Saga,"March 27, 2020","**[Blocker]** 
**[Auto]** (Y) : When this card activates **[Blocker]** , choose up to 1 of your opponent's energy and switch it to Rest Mode.",1((Y)),0,5000
DB2-121,BATTLE,Feline Force Hop,Yellow,DRAFT BOX 05-Divine Multiverse-,Uncommon[UC],15000,Hop,Alien/Universe 9,Universe Survival Saga,"March 27, 2020","**[Blocker]** 
**[Auto]**  When you play this card, choose up to 1 of your opponent's Battle Cards and up to 1 of their energy and switch them to Rest Mode.
**[Activate Main]** **[Once per turn]**  Choose up to 1 of your opponent's Battle Cards in Rest Mode and it can't be switched to Active Mode until the start of your next Main Phase.",4((Y)),0,5000
